otu,mda_median,iqr25,iqr75,study,rank
Caulobacter,0.0355695951107716,0.0355695951107716,0.0355695951107716,burns,89
Veillonellaceae_unclassified,0.0337526307026307,0.0337526307026307,0.0337526307026307,burns,90
Rubrobacter,0.0337388872565343,0.0337388872565343,0.0337388872565343,burns,91
Lactobacillaceae_unclassified,0.0333829346092504,0.0333829346092504,0.0333829346092504,burns,92
Clostridiaceae_1_unclassified,0.0325097440571125,0.0325097440571125,0.0325097440571125,burns,93
Odoribacter,0.0324720273878169,0.0324720273878169,0.0324720273878169,burns,94
Parabacteroides,0.0324212121212121,0.0324212121212121,0.0324212121212121,burns,95
Porphyromonadaceae_unclassified,0.0321753135753136,0.0321753135753136,0.0321753135753136,burns,96
Eggerthella,0.0313529137529138,0.0313529137529138,0.0313529137529138,burns,97
Candidatus_Saccharibacteria_unclassified,0.0300335169474488,0.0300335169474488,0.0300335169474488,burns,98
Comamonadaceae_unclassified,0.0289753246753247,0.0289753246753247,0.0289753246753247,burns,99
Coriobacteriaceae_unclassified,0.0281069807385597,0.0281069807385597,0.0281069807385597,burns,100
Capnocytophaga,0.0269932379282224,0.0269932379282224,0.0269932379282224,burns,101
Actinobacteria_unclassified,0.0267774769090559,0.0267774769090559,0.0267774769090559,burns,102
Corynebacterium,0.0258426406926407,0.0258426406926407,0.0258426406926407,burns,103
Parvimonas,0.0241578134284017,0.0241578134284017,0.0241578134284017,burns,104
Enterococcaceae_unclassified,0.0240801587301587,0.0240801587301587,0.0240801587301587,burns,105
Synergistaceae_unclassified,0.0240565656565657,0.0240565656565657,0.0240565656565657,burns,106
Faecalibacterium,0.023268364968365,0.023268364968365,0.023268364968365,burns,107
Massilia,0.0225715617715618,0.0225715617715618,0.0225715617715618,burns,108
Flavonifractor,0.0223666072489602,0.0223666072489602,0.0223666072489602,burns,109
Bifidobacteriaceae_unclassified,0.022150172050172,0.022150172050172,0.022150172050172,burns,110
Bradyrhizobiaceae_unclassified,0.0217179160021265,0.0217179160021265,0.0217179160021265,burns,111
Pseudomonadaceae_unclassified,0.0208919786096257,0.0208919786096257,0.0208919786096257,burns,112
Oxalobacteraceae_unclassified,0.0198358974358974,0.0198358974358974,0.0198358974358974,burns,113
Butyricimonas,0.0195582027879241,0.0195582027879241,0.0195582027879241,burns,114
Neisseriaceae_unclassified,0.0180923076923077,0.0180923076923077,0.0180923076923077,burns,115
Microbacteriaceae_unclassified,0.0174253393665158,0.0174253393665158,0.0174253393665158,burns,116
Micrococcaceae_unclassified,0.0170878787878788,0.0170878787878788,0.0170878787878788,burns,117
Brevundimonas,0.0156363636363636,0.0156363636363636,0.0156363636363636,burns,118
Desulfovibrionales_unclassified,0.015625912975913,0.015625912975913,0.015625912975913,burns,119
Mogibacterium,0.0155944055944056,0.0155944055944056,0.0155944055944056,burns,120
Fusobacteriales_unclassified,0.0149978883861237,0.0149978883861237,0.0149978883861237,burns,121
Bradyrhizobium,0.0147317035905271,0.0147317035905271,0.0147317035905271,burns,122
Clostridium_XIX,0.0146698564593301,0.0146698564593301,0.0146698564593301,burns,123
Pasteurellaceae_unclassified,0.0129666666666667,0.0129666666666667,0.0129666666666667,burns,124
Deltaproteobacteria_unclassified,0.0126593301435407,0.0126593301435407,0.0126593301435407,burns,125
Pyramidobacter,0.0122803418803419,0.0122803418803419,0.0122803418803419,burns,126
Leptotrichia,0.0122719633307869,0.0122719633307869,0.0122719633307869,burns,127
Curvibacter,0.0121684981684982,0.0121684981684982,0.0121684981684982,burns,128
Leptotrichiaceae_unclassified,0.0116114996114996,0.0116114996114996,0.0116114996114996,burns,129
Verrucomicrobiaceae_unclassified,0.0115611111111111,0.0115611111111111,0.0115611111111111,burns,130
Lactococcus,0.0115461190855928,0.0115461190855928,0.0115461190855928,burns,131
Trabulsiella,0.0108843640020111,0.0108843640020111,0.0108843640020111,burns,132
Sphingomonadales_unclassified,0.0107076923076923,0.0107076923076923,0.0107076923076923,burns,133
Selenomonas,0.0103247863247863,0.0103247863247863,0.0103247863247863,burns,134
Desulfovibrionaceae_unclassified,0.0100981684981685,0.0100981684981685,0.0100981684981685,burns,135
Eubacterium,0.00968986101617681,0.00968986101617681,0.00968986101617681,burns,136
Sarcina,0.00911428571428571,0.00911428571428571,0.00911428571428571,burns,137
Clostridiales_Incertae_Sedis_XIII_unclassified,0.00837777777777778,0.00837777777777778,0.00837777777777778,burns,138
Atopobium,0.00747692307692308,0.00747692307692308,0.00747692307692308,burns,139
Corynebacteriaceae_unclassified,0.00696969696969697,0.00696969696969697,0.00696969696969697,burns,140
Coprococcus,0.00688888888888889,0.00688888888888889,0.00688888888888889,burns,141
Megasphaera,0.0065010101010101,0.0065010101010101,0.0065010101010101,burns,142
Branchiibius,0.00622222222222222,0.00622222222222222,0.00622222222222222,burns,143
Carnobacteriaceae_unclassified,0.00479761904761905,0.00479761904761905,0.00479761904761905,burns,144
Sphingomonadaceae_unclassified,0.00466666666666667,0.00466666666666667,0.00466666666666667,burns,145
Rhizobiales_unclassified,0.00369230769230769,0.00369230769230769,0.00369230769230769,burns,146
Aeromonas,0.00366666666666667,0.00366666666666667,0.00366666666666667,burns,147
Klebsiella,0.00342857142857143,0.00342857142857143,0.00342857142857143,burns,148
Alphaproteobacteria_unclassified,0.003,0.003,0.003,burns,149
Campylobacter,0.00299415204678363,0.00299415204678363,0.00299415204678363,burns,150
Psychrobacter,0.00175,0.00175,0.00175,burns,151
Caulobacteraceae_unclassified,0,0,0,burns,152
Intrasporangiaceae_unclassified,0,0,0,burns,153
Anaerostipes,8.68601635953613,8.68601635953613,8.68601635953613,flemer,1
Ruminococcus,6.67177853704173,6.67177853704173,6.67177853704173,flemer,2
Ruminococcus,5.87604269812644,5.87604269812644,5.87604269812644,flemer,3
Bacteria_unclassified,3.58785224556716,3.58785224556716,3.58785224556716,flemer,4
Clostridiales_unclassified,3.49211782186562,3.49211782186562,3.49211782186562,flemer,5
Streptococcus,3.4171811578395,3.4171811578395,3.4171811578395,flemer,6
Lachnospiraceae_unclassified,2.64524941288023,2.64524941288023,2.64524941288023,flemer,7
Faecalibacterium,2.16013226272761,2.16013226272761,2.16013226272761,flemer,8
Coprococcus,2.10055080106528,2.10055080106528,2.10055080106528,flemer,9
Ruminococcaceae_unclassified,2.07136835936603,2.07136835936603,2.07136835936603,flemer,10
Blautia,1.79527931274855,1.79527931274855,1.79527931274855,flemer,11
Lactobacillales_unclassified,1.77351607267126,1.77351607267126,1.77351607267126,flemer,12
Parvimonas,1.7310928208726,1.7310928208726,1.7310928208726,flemer,13
Fusobacterium,1.71270245090965,1.71270245090965,1.71270245090965,flemer,14
Gemmiger,1.63392877288524,1.63392877288524,1.63392877288524,flemer,15
Bifidobacterium,1.53060541214518,1.53060541214518,1.53060541214518,flemer,16
Clostridium_IV,1.53046749759937,1.53046749759937,1.53046749759937,flemer,17
Bacteroidetes_unclassified,1.45075042420546,1.45075042420546,1.45075042420546,flemer,18
Enterobacteriaceae_unclassified,1.3925034140434,1.3925034140434,1.3925034140434,flemer,19
Halomonas,1.37202700697335,1.37202700697335,1.37202700697335,flemer,20
Clostridium_XVIII,1.25201023756805,1.25201023756805,1.25201023756805,flemer,21
Dorea,1.11485543219177,1.11485543219177,1.11485543219177,flemer,22
Bacteroidales_unclassified,1.10395865863941,1.10395865863941,1.10395865863941,flemer,23
Porphyromonas,1.06942758413739,1.06942758413739,1.06942758413739,flemer,24
Mogibacterium,1.05646912546252,1.05646912546252,1.05646912546252,flemer,25
Phascolarctobacterium,0.986201425928457,0.986201425928457,0.986201425928457,flemer,26
Shewanella,0.939931412805141,0.939931412805141,0.939931412805141,flemer,27
Escherichia.Shigella,0.877516773606084,0.877516773606084,0.877516773606084,flemer,28
Prevotella,0.844321251532653,0.844321251532653,0.844321251532653,flemer,29
Lachnospira,0.816059191708978,0.816059191708978,0.816059191708978,flemer,30
Gammaproteobacteria_unclassified,0.755654024597996,0.755654024597996,0.755654024597996,flemer,31
Prevotellaceae_unclassified,0.745639474625171,0.745639474625171,0.745639474625171,flemer,32
Oscillibacter,0.735298453557849,0.735298453557849,0.735298453557849,flemer,33
Peptostreptococcus,0.679426499693485,0.679426499693485,0.679426499693485,flemer,34
Clostridiaceae_1_unclassified,0.676475601513802,0.676475601513802,0.676475601513802,flemer,35
Campylobacter,0.671420232703374,0.671420232703374,0.671420232703374,flemer,36
Collinsella,0.671246887077115,0.671246887077115,0.671246887077115,flemer,37
Howardella,0.668277355454966,0.668277355454966,0.668277355454966,flemer,38
Roseburia,0.668260063586013,0.668260063586013,0.668260063586013,flemer,39
Alistipes,0.657142216065334,0.657142216065334,0.657142216065334,flemer,40
Parabacteroides,0.643158242425179,0.643158242425179,0.643158242425179,flemer,41
Clostridium_XI,0.635039688704941,0.635039688704941,0.635039688704941,flemer,42
Firmicutes_unclassified,0.614323900459007,0.614323900459007,0.614323900459007,flemer,43
Bacteroides,0.59963604004739,0.59963604004739,0.59963604004739,flemer,44
Allisonella,0.580565421908033,0.580565421908033,0.580565421908033,flemer,45
Dialister,0.576856939640698,0.576856939640698,0.576856939640698,flemer,46
Barnesiella,0.547580886623952,0.547580886623952,0.547580886623952,flemer,47
Desulfovibrionaceae_unclassified,0.530933305700981,0.530933305700981,0.530933305700981,flemer,48
Flavonifractor,0.52328680252664606,0.52328680252664606,0.52328680252664606,flemer,49
Butyricimonas,0.512302287923512,0.512302287923512,0.512302287923512,flemer,50
Clostridia_unclassified,0.500284263896254,0.500284263896254,0.500284263896254,flemer,51
Bifidobacteriaceae_unclassified,0.494021703022512,0.494021703022512,0.494021703022512,flemer,52
Clostridium_sensu_stricto,0.490704683296872,0.490704683296872,0.490704683296872,flemer,53
Holdemania,0.489954327611039,0.489954327611039,0.489954327611039,flemer,54
Paraprevotella,0.466861076020152,0.466861076020152,0.466861076020152,flemer,55
Haemophilus,0.463070987826053,0.463070987826053,0.463070987826053,flemer,56
Coriobacteriaceae_unclassified,0.446792390609487,0.446792390609487,0.446792390609487,flemer,57
Butyricicoccus,0.441637370313553,0.441637370313553,0.441637370313553,flemer,58
Erysipelotrichaceae_unclassified,0.431333927499295,0.431333927499295,0.431333927499295,flemer,59
Clostridium_XlVb,0.426966858533258,0.426966858533258,0.426966858533258,flemer,60
Clostridium_XlVa,0.42640846026334,0.42640846026334,0.42640846026334,flemer,61
Akkermansia,0.425000295701878,0.425000295701878,0.425000295701878,flemer,62
Porphyromonadaceae_unclassified,0.411932353002709,0.411932353002709,0.411932353002709,flemer,63
Alteromonadales_unclassified,0.39376578982931,0.39376578982931,0.39376578982931,flemer,64
Odoribacter,0.349166625806408,0.349166625806408,0.349166625806408,flemer,65
Parasutterella,0.332752798857484,0.332752798857484,0.332752798857484,flemer,66
Gemella,0.322095224932804,0.322095224932804,0.322095224932804,flemer,67
Lactobacillus,0.320738353428094,0.320738353428094,0.320738353428094,flemer,68
Acidaminococcaceae_unclassified,0.314099906838174,0.314099906838174,0.314099906838174,flemer,69
Veillonella,0.309643569867733,0.309643569867733,0.309643569867733,flemer,70
Sutterella,0.305769924846934,0.305769924846934,0.305769924846934,flemer,71
Fusobacteriaceae_unclassified,0.301815174892148,0.301815174892148,0.301815174892148,flemer,72
Burkholderiales_unclassified,0.293764351300964,0.293764351300964,0.293764351300964,flemer,73
Halomonadaceae_unclassified,0.28528840863229,0.28528840863229,0.28528840863229,flemer,74
Desulfovibrio,0.283293972941279,0.283293972941279,0.283293972941279,flemer,75
Pseudomonas,0.282576752050251,0.282576752050251,0.282576752050251,flemer,76
Corynebacterium,0.268620924550097,0.268620924550097,0.268620924550097,flemer,77
Anaerotruncus,0.263312982164581,0.263312982164581,0.263312982164581,flemer,78
Enterococcus,0.262516577993435,0.262516577993435,0.262516577993435,flemer,79
Victivallis,0.260976195915199,0.260976195915199,0.260976195915199,flemer,80
Turicibacter,0.255709688661644,0.255709688661644,0.255709688661644,flemer,81
Rikenellaceae_unclassified,0.252730398205843,0.252730398205843,0.252730398205843,flemer,82
Proteobacteria_unclassified,0.252487196318345,0.252487196318345,0.252487196318345,flemer,83
Anaerococcus,0.242017765499085,0.242017765499085,0.242017765499085,flemer,84
Catenibacterium,0.23659806469705,0.23659806469705,0.23659806469705,flemer,85
Klebsiella,0.234166761445159,0.234166761445159,0.234166761445159,flemer,86
Desulfovibrionales_unclassified,0.226431686859224,0.226431686859224,0.226431686859224,flemer,87
Betaproteobacteria_unclassified,0.211540331042282,0.211540331042282,0.211540331042282,flemer,88
Peptostreptococcaceae_unclassified,0.210671392220818,0.210671392220818,0.210671392220818,flemer,89
Neisseria,0.208529073122856,0.208529073122856,0.208529073122856,flemer,90
Pseudoflavonifractor,0.203451871436399,0.203451871436399,0.203451871436399,flemer,91
Anaerobacter,0.199039886659786,0.199039886659786,0.199039886659786,flemer,92
Staphylococcus,0.194510050589152,0.194510050589152,0.194510050589152,flemer,93
Enterobacter,0.184575526984384,0.184575526984384,0.184575526984384,flemer,94
Alphaproteobacteria_unclassified,0.181681822674157,0.181681822674157,0.181681822674157,flemer,95
Asaccharobacter,0.181145402137207,0.181145402137207,0.181145402137207,flemer,96
Deltaproteobacteria_unclassified,0.180360340922972,0.180360340922972,0.180360340922972,flemer,97
Alloprevotella,0.176085295792665,0.176085295792665,0.176085295792665,flemer,98
Pasteurellaceae_unclassified,0.17556946714196,0.17556946714196,0.17556946714196,flemer,99
Slackia,0.171192851360774,0.171192851360774,0.171192851360774,flemer,100
Bilophila,0.170711614874322,0.170711614874322,0.170711614874322,flemer,101
Granulicatella,0.169192393423162,0.169192393423162,0.169192393423162,flemer,102
Olsenella,0.16274538440397,0.16274538440397,0.16274538440397,flemer,103
Lachnoanaerobaculum,0.159397257507442,0.159397257507442,0.159397257507442,flemer,104
Oxalobacteraceae_unclassified,0.157951595487385,0.157951595487385,0.157951595487385,flemer,105
Rothia,0.154739980852284,0.154739980852284,0.154739980852284,flemer,106
Puniceicoccaceae_unclassified,0.153071786596301,0.153071786596301,0.153071786596301,flemer,107
Streptococcaceae_unclassified,0.150582366696457,0.150582366696457,0.150582366696457,flemer,108
Veillonellaceae_unclassified,0.149225481070145,0.149225481070145,0.149225481070145,flemer,109
Peptococcus,0.148531177797421,0.148531177797421,0.148531177797421,flemer,110
Actinomyces,0.146670342791412,0.146670342791412,0.146670342791412,flemer,111
Eubacterium,0.139201298988653,0.139201298988653,0.139201298988653,flemer,112
Coprobacillus,0.135833807535537,0.135833807535537,0.135833807535537,flemer,113
Hallella,0.132549638659233,0.132549638659233,0.132549638659233,flemer,114
Solobacterium,0.116825105000293,0.116825105000293,0.116825105000293,flemer,115
Lactobacillaceae_unclassified,0.101111217185201,0.101111217185201,0.101111217185201,flemer,116
Eggerthella,0.0989331416764759,0.0989331416764759,0.0989331416764759,flemer,117
Cloacibacillus,0.097488655814513,0.097488655814513,0.097488655814513,flemer,118
Allobaculum,0.097044196327435,0.097044196327435,0.097044196327435,flemer,119
Atopobium,0.088336981168821,0.088336981168821,0.088336981168821,flemer,120
Enterorhabdus,0.0882487026332475,0.0882487026332475,0.0882487026332475,flemer,121
Aggregatibacter,0.0769134778398349,0.0769134778398349,0.0769134778398349,flemer,122
Selenomonadales_unclassified,0.073373322500533,0.073373322500533,0.073373322500533,flemer,123
Acidaminococcus,0.0689697347913548,0.0689697347913548,0.0689697347913548,flemer,124
Peptoniphilus,0.0652495152640511,0.0652495152640511,0.0652495152640511,flemer,125
Oribacterium,0.0371648939617108,0.0371648939617108,0.0371648939617108,flemer,126
Bacteroidales_unclassified,0.352658885558886,0.352658885558886,0.352658885558886,chen,1
Collinsella,0.276833078033078,0.276833078033078,0.276833078033078,chen,2
Dorea,0.203371767121767,0.203371767121767,0.203371767121767,chen,3
Bacteroidetes_unclassified,0.19795340215340201,0.19795340215340201,0.19795340215340201,chen,4
Burkholderia,0.191485181485181,0.191485181485181,0.191485181485181,chen,5
Porphyromonadaceae_unclassified,0.179223232323232,0.179223232323232,0.179223232323232,chen,6
Butyricimonas,0.164782550782551,0.164782550782551,0.164782550782551,chen,7
Alistipes,0.152687234987235,0.152687234987235,0.152687234987235,chen,8
Robinsoniella,0.146315673215673,0.146315673215673,0.146315673215673,chen,9
Burkholderiales_unclassified,0.14224237984238,0.14224237984238,0.14224237984238,chen,10
Parasutterella,0.139749350649351,0.139749350649351,0.139749350649351,chen,11
Lachnospiraceae_unclassified,0.139565417915418,0.139565417915418,0.139565417915418,chen,12
Enterobacter,0.137470695970696,0.137470695970696,0.137470695970696,chen,13
Bacilli_unclassified,0.135510067710068,0.135510067710068,0.135510067710068,chen,14
Coprococcus,0.133471062271062,0.133471062271062,0.133471062271062,chen,15
Clostridium_XI,0.121142535242535,0.121142535242535,0.121142535242535,chen,16
Propionibacterium,0.115966921966922,0.115966921966922,0.115966921966922,chen,17
Flavobacteriaceae_unclassified,0.108275391275391,0.108275391275391,0.108275391275391,chen,18
Veillonellaceae_unclassified,0.0981647907647907,0.0981647907647907,0.0981647907647907,chen,19
Roseburia,0.0964079254079254,0.0964079254079254,0.0964079254079254,chen,20
Fusobacterium,0.0944822954822955,0.0944822954822955,0.0944822954822955,chen,21
Bifidobacteriaceae_unclassified,0.0931254967254967,0.0931254967254967,0.0931254967254967,chen,22
Clostridium_XlVb,0.0885443445443445,0.0885443445443445,0.0885443445443445,chen,23
Butyricicoccus,0.0866196248196248,0.0866196248196248,0.0866196248196248,chen,24
Alloprevotella,0.0847860028860029,0.0847860028860029,0.0847860028860029,chen,25
Clostridiales_Incertae_Sedis_XIII_unclassified,0.079321645021645,0.079321645021645,0.079321645021645,chen,26
Xanthomonadaceae_unclassified,0.0779018093018093,0.0779018093018093,0.0779018093018093,chen,27
Flavonifractor,0.0751339438339438,0.0751339438339438,0.0751339438339438,chen,28
Prevotella,0.0737806304806305,0.0737806304806305,0.0737806304806305,chen,29
Lachnospira,0.0728523809523809,0.0728523809523809,0.0728523809523809,chen,30
Fusobacteriales_unclassified,0.0725063825063825,0.0725063825063825,0.0725063825063825,chen,31
Clostridium_XIX,0.071840836940837,0.071840836940837,0.071840836940837,chen,32
Eubacterium,0.0714311466311466,0.0714311466311466,0.0714311466311466,chen,33
Klebsiella,0.068079797979798,0.068079797979798,0.068079797979798,chen,34
Clostridiales_unclassified,0.0679169552669553,0.0679169552669553,0.0679169552669553,chen,35
Fulvimonas,0.0673888888888889,0.0673888888888889,0.0673888888888889,chen,36
Corynebacterium,0.0667382395382395,0.0667382395382395,0.0667382395382395,chen,37
Ruminococcus,0.066240404040404,0.066240404040404,0.066240404040404,chen,38
Bacillales_unclassified,0.0656168276168276,0.0656168276168276,0.0656168276168276,chen,39
Mycobacterium,0.0644334776334776,0.0644334776334776,0.0644334776334776,chen,40
Paraprevotella,0.06392442002442,0.06392442002442,0.06392442002442,chen,41
Ruminococcaceae_unclassified,0.0638828671328671,0.0638828671328671,0.0638828671328671,chen,42
Anaerococcus,0.0635795426795427,0.0635795426795427,0.0635795426795427,chen,43
Lactobacillales_unclassified,0.0628847374847375,0.0628847374847375,0.0628847374847375,chen,44
Porphyromonas,0.0627886668886669,0.0627886668886669,0.0627886668886669,chen,45
Haemophilus,0.0620955710955711,0.0620955710955711,0.0620955710955711,chen,46
Eikenella,0.0616229326229326,0.0616229326229326,0.0616229326229326,chen,47
Staphylococcus,0.0610722222222222,0.0610722222222222,0.0610722222222222,chen,48
Ruminococcus,0.0602692307692308,0.0602692307692308,0.0602692307692308,chen,49
Sphingobacterium,0.0592485958485958,0.0592485958485958,0.0592485958485958,chen,50
Subdoligranulum,0.0590650793650794,0.0590650793650794,0.0590650793650794,chen,51
Bacteroides,0.0586161616161616,0.0586161616161616,0.0586161616161616,chen,52
Megasphaera,0.057552059052059,0.057552059052059,0.057552059052059,chen,53
Bacteria_unclassified,0.0566434343434343,0.0566434343434343,0.0566434343434343,chen,54
Clostridium_XVIII,0.0561645021645022,0.0561645021645022,0.0561645021645022,chen,55
Candidatus_Saccharibacteria_unclassified,0.0553464646464646,0.0553464646464646,0.0553464646464646,chen,56
Anaerotruncus,0.0540075091575091,0.0540075091575091,0.0540075091575091,chen,57
Cloacibacterium,0.0536269841269841,0.0536269841269841,0.0536269841269841,chen,58
Oscillibacter,0.0529176212676213,0.0529176212676213,0.0529176212676213,chen,59
Delftia,0.051246176046176,0.051246176046176,0.051246176046176,chen,60
Peptoniphilus,0.0502892218892219,0.0502892218892219,0.0502892218892219,chen,61
Bilophila,0.0498031302031302,0.0498031302031302,0.0498031302031302,chen,62
Erysipelotrichaceae_unclassified,0.0496313131313131,0.0496313131313131,0.0496313131313131,chen,63
